perf_id,method_text,label
276881,Spliced Triples,multiple_methods
276950,Reverse Canterbury Minimus,unclassified
277066,Plain Bob and Grandsire Doubles,multiple_methods
277072,Kent Treble Bob,unclassified
277125,Spliced Surprise Royal,multiple_methods
277198,Surprise Minor,unclassified
277205,Oxford TB Major,unclassified
277221,St Clement's College Bob and Plain Bob Minor,multiple_methods
277421,Minor,unclassified
277528,Kent TB Royal,unclassified
277604,Oxford TB Minor,unclassified
277704,Spliced Surprise Major,multiple_methods
277784,Surprise Minor,unclassified
277917,Queens Minor Call Changes,call_changes
277918,Queens Minor Call Changes,call_changes
277944,I'll Be Back Doubles Call Changes,call_changes
277945,Rollup Doubles Call Changes,call_changes
277946,Whyatt Doubles Call Changes,call_changes
277947,Queens Minor Call Changes,call_changes
277948,St. Dominica's 3rd Hunt Doubles Call Changes,call_changes
278084,Spliced Treble Bob Major,multiple_methods
278110,Fifth Hunt Doubles Call Changes,call_changes
278381,Spliced Surprise Major,multiple_methods
278416,Winchendon Doubles,unclassified
278441,Mixed Doubles,multiple_methods
278528,St Paul's Bob Doubles,unclassified
278532,Fifth Hunt Doubles Call Changes,call_changes
278551,call changes,call_changes
278604,Doubles,unclassified
278699,Spliced Surprise Major,multiple_methods
278723,Cambridge Minor,unclassified
278724,Stedman Plain Bob,unclassified
278732,Middlesex Triples,unclassified
279047,Killamarsh TB Minor,unclassified
279309,St.Simon's Doubles,unclassified
279342,Wedding Doubles Call Changes,call_changes
279385,Oxford TB Major,unclassified
279439,Spliced Maximus,multiple_methods
279570,Doubles,unclassified
279626,Oxford TB Minor,unclassified
279631,Sandal TB Minor,multiple_methods
279912,Spliced Surprise Minor,multiple_methods
280179,Kent TB Royal,unclassified
280182,Doubles,unclassified
280203,Fifth Hunt Doubles Call Changes,call_changes
280204,Reverse Peal No. 1 Doubles Call Changes,call_changes
280274,Call Change Peal - 5 Different Mixed Minimus Extents,call_changes
280393,St.Martins Bob Doubles,unclassified
280589,Spliced Treble Bob Major,multiple_methods
280620,Cambridge Major,unclassified
280751,Doubles,unclassified
280783,British Scholars' Treble Bob Minor,unclassified
280788,Goodshipways Doubles,unclassified
280909,Plain Hunt Maximus,unclassified
281005,Wedding Doubles Call Changes,call_changes
281006,Eve Doubles Call Changes,call_changes
281078,Oxford TB Minor,unclassified
281081,Grandsire,unclassified
281133,Spliced Surprise Minor,multiple_methods
281141,Netherseale Surprise,unclassified
281157,Spliced Treble Bob Major,multiple_methods
281210,TB Minor,unclassified
281215,Mixed Doubles,multiple_methods
281218,Kent TB Royal,unclassified
281342,Surprise Minor,unclassified
281428,Herm Doubles,unclassified
281734,Doubles,unclassified
281735,Doubles,unclassified
281736,Doubles,unclassified
281737,Doubles,unclassified
281862,Doubles,unclassified
281865,Doubles,unclassified
281867,Doubles,unclassified
282073,Surprise Minor,unclassified
282264,Doubles,unclassified
282503,Kent TB Minor,unclassified
282574,Great Barton Doubles,unclassified
282636,St. Indract Doubles Call Changes,call_changes
282666,Doubles,unclassified
283128,Cambridge and Yorkshire Surprise Major,multiple_methods
283237,Call Changes,call_changes
283529,Doubles,unclassified
283554,Reverse St. Indract Doubles Call Changes,call_changes
283757,Doubles,unclassified
283759,Spliced Surprise Major,multiple_methods
283760,Seven Surprise Minor,unclassified
283784,Spliced Treble Bob Major,multiple_methods
283785,Spliced Treble Bob Major,multiple_methods
283792,Spliced Triples,multiple_methods
283839,Kent TB Royal,unclassified
283880,Kent TB Major,unclassified
283950,Doubles,unclassified
284236,Surprise Minor,unclassified
284380,Spliced Surprise Major,multiple_methods
284391,Swing Low Doubles Call Changes,call_changes
284401,Minor,unclassified
284402,Spliced Major,multiple_methods
284717,Mixed Doubles,multiple_methods
284758,Doubles,unclassified
284763,changes,unclassified
284773,April Day Doubles,unclassified
284803,Doubles,unclassified
284842,Winchenden Place Doubles,unclassified
284909,Doubles,unclassified
285013,Kent TB Royal,unclassified
285215,Spliced Surprise Minor,multiple_methods
285266,"Grandsire, Plain Bob and Reverse Canterbury",unclassified
285463,Spliced Surprise Major,multiple_methods
285471,Spliced Surprise Royal,multiple_methods
285477,Doubles,unclassified
285505,June Doubles Call Changes,call_changes
285510,Plain Bob,unclassified
285540,Spliced Surprise Major,multiple_methods
285629,Treble Bob Minor,unclassified
285812,Spliced Surprise Major,multiple_methods
285876,All Saints Doubles,unclassified
285881,rounds,rounds
285917,Doubles,unclassified
286051,"Plain bob, St Clements,  Cambridge",unclassified
286173,Isis Doubles,unclassified
286350,Minor,unclassified
286351,Doubles,unclassified
286368,Spliced Surprise Major,multiple_methods
286511,Spliced Surprise Major,multiple_methods
286649,Treble Dodging Minor,unclassified
286753,Surprise Minor,unclassified
286845,Surprise Minor,unclassified
287185,Doubles,unclassified
287201,Minor,unclassified
287306,Minor,unclassified
287339,Spliced Surprise Minor,multiple_methods
287396,"Eynesbury, St Martin's, St Simon's and Grandsire Doubles",multiple_methods
287604,Doubles,unclassified
287751,Fifth Hunt Doubles Call Changes,call_changes
287756,Wedding Doubles Call Changes,call_changes
287792,Spliced Surprise Major,multiple_methods
287932,Spliced Surprise Royal,multiple_methods
288072,Doubles,unclassified
288188,Kent TB Royal,unclassified
288206,Grandsire and Plain Bob Doubles,multiple_methods
288262,Doubles,unclassified
288290,Kent TB Royal,unclassified
288334,Fifth Hunt Doubles Call Changes,call_changes
288336,Cambridge Royal,unclassified
288356,Surprise Minor,unclassified
288543,Reverse Canterbury Doubles,unclassified
288930,Surprise Minor,unclassified
289051,Spliced Surprise Major,multiple_methods
289161,Surprise Minor,unclassified
289186,Call Changes,call_changes
289198,Spliced Surprise Royal,multiple_methods
289217,Sgurr A'Chaorachain Surprise Royal,unclassified
289327,St. Simons Doubles,unclassified
289824,Spliced Surprise Major,multiple_methods
289830,Reverse St. Indract Doubles,unclassified
289895,Surprise Minor,unclassified
289964,S. Minor,unclassified
290049,Wedding Doubles Call Changes,call_changes
290125,Reverse St. Indract Doubles Call Changes,call_changes
290126,call changes on Queens,call_changes
290215,Doubles,unclassified
290216,Doubles,unclassified
290219,Doubles,unclassified
290229,Spliced Surprise Major,multiple_methods
290349,Doubles,unclassified
290375,Fifth Hunt Doubles Call Changes,call_changes
290387,St Clements,unclassified
290415,Grandsire and PB Doubles,multiple_methods
290885,Spliced Surprise Major,multiple_methods
290924,Oxford Treble Bob,unclassified
290928,St Clement College Bob Minor,unclassified
290941,St Clement College Bob Major,unclassified
290942,Minor,unclassified
291063,Spliced Surprise Major,multiple_methods
291153,St. Indract Doubles Call Changes,call_changes
291293,Spliced Surprise Major,multiple_methods
291540,Yewcroft 4th Hunt Doubles Call Changes,call_changes
291556,Cambridge Surprise Minnor,unclassified
291603,Spliced Surprise Maximus,multiple_methods
291633,Reverse Canterbury PP Doubles,unclassified
291863,Doubles,unclassified
291874,Minor,unclassified
292024,Kent TB Major,unclassified
292058,Eve Doubles Call Changes,call_changes
292171,Reverse Court Pl Minimus,unclassified
292289,Reverse Canterbury Doubles,unclassified
292362,Spliced Surprise Maximus,multiple_methods
292418,Minor,unclassified
292444,Spliced Surprise Major,multiple_methods
292485,Oxford TB Major,unclassified
292515,Spliced Doubles,multiple_methods
292558,Spliced Surprise Minor,multiple_methods
292713,Spliced Treble Bob Major,multiple_methods
292770,Surprise Minor,unclassified
292956,Doubles,unclassified
293088,Antelope Doubles,unclassified
293316,Spliced Surprise Major,multiple_methods
293377,Surprise Minor,unclassified
293421,Reverse Peal No. 1 Doubles Call Changes,call_changes
293422,Reverse Peal No. 1 Doubles Call Changes,call_changes
293467,Surprise Minor,unclassified
293562,St Peter's Doubles,unclassified
293692,St. Simon's Doubles,unclassified
293720,"Single Pleasure Canterbury, Pleasure Bob Minor",unclassified
294104,Spliced Grandsire Triples and Plain Bob Major,multiple_methods
294290,Jacobstowe Doubles,unclassified
294297,Minor,unclassified
294455,Call Changes on 5,call_changes
294456,Call Changes on 5,call_changes
294458,Call Changes on 7,call_changes
294497,Doubles and Minor,multiple_methods
294569,Call Changes on 7,call_changes
294617,Spliced Surprise Major,multiple_methods
294627,Cambridge Minor,unclassified
294707,Surprise Minor,unclassified
294812,Spliced Treble Dodging Maximus,multiple_methods
294835,Surprise Minor,unclassified
294845,Call Changes on 5,call_changes
294885,Doubles,unclassified
295067,Spliced Surprise Major,multiple_methods
295082,Reverse St. Indract Doubles Call Changes,call_changes
295118,Mixed Doubles,multiple_methods
295367,Kent TB Royal,unclassified
295444,Queens Minor Call Changes,call_changes
295445,St. Leonards Doubles Call Changes,call_changes
295449,Whyatt Doubles Call Changes,call_changes
295450,St. Dominica's 3rd Hunt Doubles Call Changes,call_changes
295452,Peal No.1 Doubles Call Changes,call_changes
295453,Betjeman Doubles Call Changes,call_changes
295454,Rollup Doubles Call Changes,call_changes
295455,Yewcroft 4th Hunt Doubles Call Changes,call_changes
295496,St. Leonard's Doubles Call Changes,call_changes
295497,Eve Doubles Call Changes,call_changes
295577,Rev St Nicholas Bob Minimus,unclassified
295777,Kent TB Major,unclassified
295817,Spliced Surprise Major,multiple_methods
295868,Spliced Peal Number 1 and St. Leonard's Call Changes,call_changes
295876,Union and Grandsire Doubles,multiple_methods
295887,Minutes of Rounds and Call Changes,rounds_and_call_changes
295956,St Simon's Triples,unclassified
295992,"Reverse Canterbury, Grandsire and Plain Bob",unclassified
296026,Called changes,unclassified
296077,Mixed Doubles,multiple_methods
296099,Mixed Doubles,multiple_methods
296177,Call Changes,call_changes
296327,Doubles,unclassified
296357,Grandsire and Plain Bob Doubles,multiple_methods
296387,Spliced Surprise Maximus,multiple_methods
296401,Prince George Alexander Louis Slow Course Doubles,multiple_methods
296402,Cambridge Minor,unclassified
296440,Call changes on Kings,call_changes
296490,Grandsire + Plain Bob Doubles,multiple_methods
296608,Doubles,unclassified
296609,Doubles,unclassified
296611,Doubles,unclassified
296620,Cambridge Major,unclassified
296720,Spliced Surprise Major,multiple_methods
296749,Kent Treble Bob,unclassified
296787,Minor,unclassified
296821,Spliced Surprise Major,multiple_methods
296892,Doubles,unclassified
296979,"Stedman, Grandsire and Plain Bob Doubles",multiple_methods
296983,"Stedman, Grandsire and Plain Bob Doubles",multiple_methods
297030,Minor,unclassified
297043,St Clement's CB Minor,unclassified
297098,Grandsire and Plain Bob Doubles,multiple_methods
297166,Rounds and Call Changes,rounds_and_call_changes
297170,Spliced Surprise Major,multiple_methods
297234,St. Indract Doubles Call Changes,call_changes
297276,Doubles,unclassified
297277,Doubles,unclassified
297294,Mixed Doubles,multiple_methods
297405,Newark Doubles,unclassified
297456,"Double Oxford, St Clements and Plain Bob Minor",multiple_methods
297502,Mixed Doubles,multiple_methods
297629,Spliced Royal,multiple_methods
297786,June Doubles Call Changes,call_changes
297959,Cambridge Surprise,unclassified
298020,Kent TB Minor,unclassified
298058,Reverse Canterbury Doubles,unclassified
298151,Doubles,unclassified
298348,Mixed Doubles,multiple_methods
298361,Surprise Minor,unclassified
298467,Cambridge Minor,unclassified
298535,P. Bob Doubles,unclassified
298536,Grandsire,unclassified
298563,Doubles,unclassified
299147,Spliced Surprise Major,multiple_methods
299156,Minor,unclassified
299533,Grandsire and Bob Doubles,multiple_methods
299780,Oxford TB Minor,unclassified
299925,Minor,unclassified
300000,Spliced Surprise Minor,multiple_methods
300023,Doubles,unclassified
300107,Spliced Plain Major,multiple_methods
300375,Wedding Doubles Call Changes,call_changes
300376,Fifth Hunt Doubles Call Changes,call_changes
300380,Spliced Surprise Major,multiple_methods
300630,Oxford TB Minor,unclassified
300633,Plain and Little Bob Minor,multiple_methods
300753,Minor,unclassified
300763,Spliced Surprise Major,multiple_methods
300780,Kent TB Major,unclassified
300893,st clements,unclassified
300908,Surprise Minor,unclassified
300935,Kings,unclassified
301005,Minor,unclassified
301177,Spliced Treble Bob Royal,multiple_methods
301224,Reverse St. Indract Doubles Call Changes,call_changes
301241,Woodbine and Oxford,unclassified
301319,Doubles Grandsire and Plain Bob,multiple_methods
301332,Mixed Doubles,multiple_methods
301583,Reverse St. Indract Doubles Call Changes,call_changes
301619,Spliced Surprise Major,multiple_methods
301652,Spliced Grandsire Triples and Plain Bob Major,multiple_methods
301701,Spliced Surprise Major,multiple_methods
301733,Doubles,unclassified
301968,Reverse Peal No. 1 Doubles Call Changes,call_changes
301971,Reverse Peal No. 1 Doubles Call Changes,call_changes
301991,Kent T. B. Minor,unclassified
302048,Kent TB Minor,unclassified
302121,Doubles,unclassified
302262,Minor,unclassified
302576,April Day Doubles,unclassified
302581,April Day Doubles,unclassified
302585,H.R.H. Doubles Call Changes,call_changes
302587,Kent TB Minor,unclassified
302986,Call Changes,call_changes
303002,Reverse St. Indract Doubles Call Changes,call_changes
303054,Minor,unclassified
303178,Plain Bob and Grandsire Doubles,multiple_methods
303186,Five Doubles,unclassified
303187,Four Doubles,unclassified
303188,Eleven Doubles,unclassified
303190,Four Doubles,unclassified
303195,Five Doubles,unclassified
303483,Spliced Surprise Royal,multiple_methods
303500,Spliced Cinques and Maximus,multiple_methods
303543,Doubles,unclassified
303741,Spliced Surprise Royal,multiple_methods
303867,"Grandsire, April Day, Plain Bob Doubles",multiple_methods
303868,Doubles,unclassified
303944,Doubles,unclassified
304018,Spliced Major,multiple_methods
304062,Minimus,unclassified
304142,Grandsire,unclassified
304152,Spliced Major,multiple_methods
304279,Spliced Surprise Major,multiple_methods
304313,Surprise Minor,unclassified
304611,Spliced Surprise Royal,multiple_methods
304621,Spliced Surprise Maximus,multiple_methods
304772,Surprise Minor,unclassified
304791,Plain Bob Minor with Lt Bob,unclassified
304908,Mixed Doubles,multiple_methods
