perf_id,position,footnote
1051663,0,"Rung as a birthday compliment to David Whetton (8th April), with the bands best wishes."
1051663,1,Rung on the back eight after meeting short to ring Royal.
133096,0,"Rung to congratulate Stuart Armeson on his election as Churchwarden at this church, immediately prior to the peal."
133096,1,First peal of Bristol S Royal on the bells.
1121726,0,"Rung within the Octave of Easter prior to a brief Eastertide Sung Evensong, commemorating the Centenary last night of the Titanic disaster in which many souls perished, and to thank the good God for the safe recovery by the ringer of 1-2 of approximately a quarter of the fine carved oak pews formerly in the Nave of The former Ashford Parish Church, Kent. These pews were very nearly sawn up, having been deliberately sold by the Parochial Church Council (with the authority of the Commissary Court, Diocesan Bishop & Priest in Charge) to a secret source with the intention that they should be destroyed, but thanks to intelligence received, all are now safely recovered and the above trust has been formed to defray the cost of their reacquisition, storage, restoration and (eventually) faculty application to return them to the Nave in a fixed block. FACTA NON VERBA."
1064347,0,Rung to celebrate the Golden Wedding Anniversary of Jane and David Norris on 14 April 2012.
1064347,1,"1st quarter peal on 10 inside, 3."
1099626,0,For Evensong
1712805,0,2: first quarter inside.
1712805,1,Rung for evening service
1445990,0,1st Quarter - 1. On the 100th Anniversary of the sinking of RMS Titanic.
132906,0,1st Minor - Treble
132906,1,For Choral Evensong and NDA Quarter Peal Week
1050722,0,For Evensong.
396381,0,Rung for Evening Prayer.
1149664,0,Rung to celebrate the Holy Pascha
132929,0,For Evensong
1060307,0,Circled the tower to quarter peals 40 times - 3
1443452,0,For Evensong
1060476,0,Rung in fond memory of Joyce I. Cornwall whose ashes were interred yesterday in the churchyard.
132843,0,On the centenary of the Titanic tragedy.
132843,1,For Evensong
132914,0,"Rung in celebration of the marriage at Newick Park on 14th April 2012 of Michelle Green and Anthony Kenyon, ringers and members of the Hurstpierpoint band."
1630786,0,"Rung for Songs of Praise service; also in memoriam those who died when the Titanic sank and remembering the bravery of those who saved lived, particularly the musicians."
1054546,0,"Rung in memory of all those who died when RMS Titanic sank 100 years ago to-day, especially John Herbert Strugnell (aged 30), Fraser's great-uncle. He had previously served aboard RMS Olympic."
1915797,0,One of five quarter peals rung this weekend to welcome (rather belatedly) Revd Brenda Stewart as the new Rector of the West Leightonstone parishes.
1107621,0,"Rung closed lead for Sunday Service & in memory of Brian Heppenstall, President of the Barnsley & District Society of Change Ringers who passed away 14th April 2012."
441477,0,"Rung closed lead for Sunday Service & in memory of Brian Heppenstall, President of the Barnsley & District Society who Passed Away 14 April 2012"
1046515,0,Rung for evening service and to commemorate the 100th Anniversary of the loss of RMS Titanic.
444223,0,First in m.2&6
1915801,0,One of five quarter peals rung this weekend to welcome (rather belatedly) Revd Brenda Stewart as the new Rector of the West Leightonstone parishes.
1101089,0,"Rung prior to the Civic Service for the Lincoln Branch of the Royal Air Forces Association, which was attended by the Right Worshipful the Mayor of Lincoln, Councillor Kathleen Brothwell, the City Sheriff, Mr Robin Renshaw and by members of the City of Lincoln Civic Party."
133032,0,£3
1068937,0,Rung for the centenary of the sinking of the Titanic
1104800,0,1st on 12: 4 & 12
1104800,1,For Compline.
1912294,0,Circled the tower: 3
1719106,0,First of Major - 3.
1096002,0,For Evensong.
132835,0,First of Surprise Major in hand: 1-2.
1124980,0,For choral evensong
1124980,1,BD
132941,0,"Rung prior to ""A Gift of Life"" - a special service held to celebrate the 25th anniversary of the heart and lung transplant programme at Wythenshawe Hospital, Manchester."
132849,0,For Evensong
413916,0,In memory of the loss of the Titanic 100yrs ago.
132899,0,Rang prior to a service of rememberance for those who lost their lives during the sinking of the Titanic and especially remembering the 7 members of the Goodwin family from Melksham who were members of this church.
1129303,0,To commemorate the 100th Anniversary of the loss of RMS Titanic. Rung following a failed attempt at 1912 Titanic Triples.
1089568,0,First of surprise inside - 2
1699437,0,For Evensong
133222,0,Rung for Evening Service.
1075280,0,"For Evensong, and in memory of Denis George Merryweather on the 8th anniversary of his death."
396401,0,Rung to welcome the Revd Jim Gorringe to the parish of North Marston.
132834,0,"Rung in memory of Patricia M. Bailey, formally of Beccles,the first Suffolk woman to ring 1000 Peals."
132980,0,Rung prior to Evensong to mark the centenary this day of the sinking of the RMS Titanic and in memory of all those aboard who lost their lives.
132980,1,"Also in recognition of the courage and determination of those who were saved, notably of Mary K Roberts (1870-1932) of Nottingham, who also survived the sinking of the HMHS Rohilla off Saltwick Bay in 1914."
1595784,0,Rung for family service and in memoriam for those who died when the Titanic sank and remembering those whose bravery helped to save many lives.
1128861,0,First Reverse Canterbury: 4. Most methods: 4. Rung for NW District Quarter Peal Week
132851,0,Rung to celebrate the Christening of Charley Thomas Gilbert earlier this day at All Saints Sheepy Magna.  First of Treble Bob 1.
441042,0,Rung half-muffled in memory of all those who died when the RMS Titanic sank off Newfoundland 100 years ago today after striking an iceberg on her maiden voyage from Southampton to New York .
132836,0,Rung to mark the centenary this day of the sinking of RMS Titanic off Newfoundland on April 15th 1912.
377635,0,"Rung half-muffled for the Titanic Centenary Memorial Evensong. 100th together: 5,7."
132841,0,First of Surprise Royal: 1 and 7.
132841,1,For Evensong.
132841,2,£BD.
1083366,0,"Rung on the back five by the local band, with the bells half muffled, to mark the centenary of the sinking of RMS Titanic, in the early hours of Monday 15th April 1912, during her maiden voyage."
1083366,1,"Rung in memory of the 1,517 people who lost their lives in the disaster, especially Mr William Thomas Beavan of Fillingham Lincolnshire, who was a passenger onboard and died, aged 18."
1083366,2,"Circled the tower (and as conductor) 11 times to quarter peals, since the bells were rehung and augmented in Sept 2004: 3."
1083366,3,(No. 167)
132930,0,"Compliment to Revd Dr Mark Beach, Rector of Rugby, leaving to become Dean of Rochester Cathedral. Rung before his final service at St Andrews Rugby."
1903754,0,Evensong
1055058,0,1st in Minor for 5
1055058,1,1st in Plain Bob Minor for 2
424564,0,For evening Easter Praise
1130726,0,Rung for NDA Quarter Peal Week.
1130726,1,1st QP (4)
132898,0,"In Memory of all those who lost their lives on the RMS Titanic, 100 years to this day."
132898,1,Also in celebration of the 10th anniversary of the bells re-hanging
132898,2,For the 100th Anniversary of the forming of the Royal Flying Corps
132898,3,1st Triples as Conductor
132897,0,First Titanic by all and on the Island.
132883,0,First on 8 - 8
132883,1,"In memoriam James Cooper, 13/4/86-16/4/11"
1139734,0,* first quarter inside
1797015,0,"For Evensong. Rung at the start of a week of events to mark the millennium of the martyrdom of St Alphege, Archbishop of Canterbury."
1797015,1,First as conductor on 8
1797015,2,150th: 2
1114298,0,Rung immediately prior to Sung Evensong on Low Sunday
1076500,0,Rung half muffled immediately prior to the Titanic 100th Anniversary Commemorative Service
1076500,1,"Those who also rang in the service ringing: Charlotte Stansbury, Mark Sellin, John Sellin and Charles Harrison"
1093396,0,40th birthday compliment to Dr G.
132855,0,Rung to mark the centenary this day of the sinking of RMS Titanic on April 15th 1912.
133572,0,Rung in memoriam for those who died when the Titanic sank one hundred years ago and remembering those whose bravery save many lives.
1115370,0,For evensong.
1115370,1,"First Stedman Doubles: 4, 5"
132846,0,For evensong.
132846,1,"First Stedman Doubles: 4, 5"
132866,0,For Evening Service
132866,1,1st in method: 7
1105878,0,Rung on the back six.
1105878,1,40th birthday compliment to Nikki O'Halloran of Hillingdon.
1068067,0,"To commemorate the sinking of the Titanic, on its 100th anniversary."
396378,0,Rung prior to Evensong to mark the 100th anniversary this day of the sinking of the RMS Titanic and in memory of all those aboard who perished.
396378,1,New method:-
396378,2,Titanic Differential Doubles
396378,3,5.1.5.125.5.1.5.1.3.125.345.125.3.1.5.1.5.125.5.1 lh 21453
396378,4,A sister method to Olympic Differential.
1112226,0,For Choral Evensong.
1112226,1,Also rung to mark the centenary of the sinking of RMS Titanic on 15th April 1912.
1101483,0,"Rung to mark the final service taken at St Mark's Church, Swindon by Rev'd David McConkey before his move to Northampton."
1118708,0,"Rung as a farewell compliment to Father David McConkey, Rector of this church for the past 9 years, to be inducted as Vicar of All Saints, Northampton."
1076508,0,For Evensong.
1076508,1,600th 1/4 & 300th as cond on the bells -8
1683631,0,"Jointly conducted by 5 (exts 1,3,5,7) and 6 (exts 2,4,6)."
1683631,1,Rung to mark the Centenary of the Ladies' Guild by a band of members of the Eastern District.
1683631,2,Also to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II.
1683631,3,First peal of Minor: 1.
1683631,4,"First peal for the Ladies' Guild: 1,3. William S Croft"
1112629,0,Rung to mark the 100th anniversary of the sinking of the Titanic at the Church where Thomas Henry Ismay (President of the White Star Line) is buried.
1112629,1,1st quarter peal; 6.
1050018,0,Rung to celebrate the Cathedral Centre Opening following extensive renovations.
133313,0,First Surprise Major: 2.
133313,1,For Evensong.
1127063,0,"Rung after a failed peal attempt, due to a broken rope."
1097030,0,For evening prayer.
1097030,1,In remebrance of the 14 Guernsey residents who perished 100 years on board RMS Titanic.
1097030,2,13 of 20
414951,0,For Evening prayer.
414951,1,In remembrance of the 14 from Guernsey who perished on RMS Titanic 100 years ago today. 13 of 60
1827978,0,"Rung prior to a Service for Somerset Freemasons, Family and Friends:"
1827978,1,"""Seeking Wisdom and Light"""
1827978,2,First of Stedman Caters: 2nd
1827978,3,1250th Quarter Peal : 5th
1827978,4,Circled tower to quarters: 1
132853,0,"Rung as a compliment to David and Ruth Hills on the the birth of their son, Sebastian."
370684,0,For Morning Service
132876,0,Rung half muffled to commemorate those lost on RMS Titanic 100 years ago today.
132876,1,400th Quarter Peal 7
377648,0,"For Morning Service. Also to commemorate the 100th Anniversary of the sinking of the Titanic and in memory of all those people who lost their lives in the tragic accident. 1st in the variation ""Titanic Doubles"" for all the Band."
132863,0,Rung to mark the centenary of the sinking of RMS Titanic on 15th April 1912. Also for SE District Quarter Peal Fortnight. 175th together: 1 & 5.
132894,0,"Specially arranged and rung as a 90th birthday compliment to George Coldman, a longstanding member of the local band."
133696,0,Rung in memory of Gordon A Halls MBE (1931 – 2002). Gordon was instrumental in rehanging these bells in a frame for thirteen in 1995 and then in their augmentation in 1997.
133696,1,Also a 65th birthday compliment to Robert.
133089,0,"Rung in fond memory of Geoffrey H Lee, for many years tower captain at Arundel, Sussex, who died on 4th April 2011."
133089,1,100th peal together 1 & 8.
1076501,0,First away from cover: 1
133086,0,"Congratulations to Mick and Dorothy Vernon on their Golden Wedding Anniversary, married at Stoney Stanton, April 14th 1962."
133086,1,1st in the method 3 & 4.
1080792,0,Rung half-muffled to mark the centenary of the sinking of RMS Titanic.
1065816,0,Rung half-muffled to mark the centenary of the sinking of RMS Titanic.
1058511,0,"Rung to celebrate 60 years of bellringing by Lewis F Cobb, of this tower, who was taught at Ringwood, Hampshire by the late William E Cheater. Lewis was due to take part in this peal but had to withdraw due to impending surgery and thaks are due to Jeff Knipe for standing in at short notice."
1058511,1,"Also rung to remember those who lost their lives in the ""Titanic"" disaster 100 years ago today."
134337,0,Rung to commemorate the centenary of the sinking of the Titanic and in memory of those who died.
396523,0,800th peal on tower bells: 6.
1093756,0,One of five quarter peals rung this weekend to welcome (rather belatedly) Revd Brenda Stewart as the new Rector of the West Leightonstone parishes.
424561,0,"Rung to commemorate the lives of Harry and Shadrach Gale, who died in the Titanic disaster on 15th April 1912; a monument to them lies in Calstock churchyard."
1676704,0,"To celebrate the life of Maurice Barton of Stroud, Gloucestershire. Father of 7. Who passed away on Sunday 18th March 2012 aged 84."
