perf_id,position,footnote
276991,0,First in hand and of minor: 1-2.
276991,1,First in hand without Courtney Spoerer: 3-4.
276991,2,Long live the OUS handbell renaissance.
1076991,0,"Specially arranged and rung in affectionate memory of Gill Bland (of Heckington, Lincs) who sadly passed away on Monday 11th February 2013."
1076991,1,This quarter was rung immediately prior to the funeral and burial of Gill which took place just down the road at Longholt Wood which is situated on the outskirts of the village and is a natural burial ground.
1076991,2,Our thoughts are with Ian and the rest of the family at this difficult time.
1076991,3,"Gill helped the conductor progress with his Surprise Minor ringing and was a good friend, she will be greatly missed."
1076991,4,Netherseale was specially chosen for the quarter as it was one of Gill’s favourite methods.
1076991,5,"After the funeral some general ringing took place at Nocton, the other neighbouring village."
1076991,6,First quarter in the method for all the band except the conductor.
1076991,7,Rung with the bells fully muffled for Lent.
1076991,8,(No. 196)
1070085,0,First Quarter at first attempt for George (aged 15)
1070085,1,First inside for Jono
1110385,0,"First Quarter for 1, aged 12"
1110385,1,To Mark the Anniversary of the first year of Rev. Hillary Young at The Holy Ascension
1148979,0,First Quarter Peal - 6
1148979,1,"Rung as a 30th Birthday Compliment to Sara Burt, partner of Robert Liebow, son of the conductor."
1112168,0,Circled tower to quarters - 2.
277072,0,Celebrating 86 years since the bells were rehung and 573 years since the 4th bell was cast by William Chamberlain.
277071,0,Celebrating 350 years since bells 3 & 4 where cast by Miles Graye.
1583614,0,"First of Maximus: 4, 6."
276985,0,"In memory of Roger Bailey, this band's usual Friday morning conductor"
277432,0,1st of Minor: 2.
1148043,0,"First in the method for Eric, Ryan and Helen."
1081360,0,"Most methods 2, 4."
1135081,0,Rung to congratulate Mike & Gail who were celebrating their 32nd Wedding Anniversary today.
276950,0,4th ringer 100th QP and 100th together 1 & 4. In Thanksgiving for the life of Bryan Hanson OBE.
1120655,0,Birthday compliments to Nicola J Turner.
1145282,0,Birthday compliment for the conductor
1046990,0,"In memory of Eric Jackson of Heighington, who died today. He taught the conductor much."
1119943,0,In memory of Howard W Egglestone
1147892,0,* First Quarter Peal at first attempt
1147892,1,"Rung before practice-night as a 40th birthday compliment to Mark Periam (27/2) of the Shepherd & Crook Inn whose birthday celebration occurs tomorrow at the Inn, and whose daughters Hayley-May & Jasmine-Jane are members of the local band here."
1101472,0,"After Morning Eucharist, to celebrate the visit of Bishop David Bannerman of our link Diocese in the Highveld, South Africa."
276967,0,In affectionate memory of Roger Bailey who would undoubtedly have preferred the peal to be rung for the 50th anniversary of the death of Francis Poulenc.
1088483,0,First peal in the method:
1088483,1,-38-1456-12-16-34-18.34-34.18 le12
276979,0,150th Q 5; 1st Q 6
276979,1,Rung by members of Sunday Service team who all live within the Parish
441917,0,Rung to commemorate the life of Arthur (Bill) Berry
277066,0,Birthday Greetings to Lesley Coombs wife of the 3rd
1132565,0,"First of Surprise Royal in hand: 9-10, and as conductor."
1132565,1,In memory of Roger Bailey.
437093,0,In memory of Howard Egglestone.
437093,1,1/3
1107189,0,"1st Quarter on 8, 1. 1st Quarter on 8 as Conductor."
1008938,0,Rung in memory of Howard Egglestone
1113948,0,Rung in memoriam Samuel Hyme.
437092,0,In memory of Howard Egglestone.
437092,1,2/3
277120,0,"In celebration of the life of Roger Bailey, who would have appreciated the location of this quarter peal."
455394,0,First London S Royal: 6.
455393,0,First on ten: 1.
455393,1,200th for the Guild and first of London S Royal: 4.
1068664,0,First Royal: 7 & 8
1150100,0,First major as conductor; 8
1150100,1,First major inside; 2
1128311,0,"Rung in memory of Frank Gates of Bromley, father of Rosemary Tuhey. His favourite method. R.I.P."
1138636,0,"Rung in memory of James McConnell, who's funeal was today."
1143426,0,First Minor 1.
1143426,1,First Minor inside 5.
1051095,0,First quarter peal in the method: 3.
1051095,1,Rung to welcome Dean to the excellent discipline of ringing Kent.
1044587,0,1st in the m for all.
1103029,0,70th Birthday compliment to Pete Lydall
277997,0,1st of S Royal: 1-2.
278724,0,Rung as a birthday compliment to Mary Grenville and Ann Bell.
1055044,0,"First in the method - 2, 4, 5, 6, 7."
1055044,1,In thanksgiving for the life of Gillian Bland.
1131753,0,"In thanksgiving for the lives of Arthur Berry, ""Bill"", of Malvern and Juliet Reynolds of Brailes."
1131753,1,"1st in method - 2, 4 and 5."
1114570,0,"2,100th Peal: treble"
276942,0,First Surprise on an inside pair: 5-6.
1062071,0,"Dedicated to the memory of Peter Manley, organist at this church for many years"
1127402,0,Rung in celebration of the life of Alison Kenner (Sanri) on what would have been her 44th birthday.
1088733,0,In celebration for the life of Barbara Rann
437091,0,In memory of Howard Egglestone.
437091,1,3/3
1050255,0,To mark David Beacham's 60 years membership of the Worcester Cathedral Guild
1151239,0,First Stedman triples as conductor; 7
1151239,1,"First in method; 1, 3 & 6."
1139271,0,1st in method: 3 & 4.
1101634,0,Arranged as a 80th birthday compliment to Brian Harris with best wishes of the band.
1101634,1,700th peal:1.
1101634,2,Rung for LWASCR Peal Week.
1583337,0,"To celebrate the 50th anniversary of the first peal on the bells, and a tribute to Adelaide ringers past."
276796,0,Rung on the back six.
276796,1,Birthday compliment to Mandy Miles (15th February)
1066009,0,In memory of Howard Egglestone
278723,0,Rung in memory of Mrs Joyce Morris (mother of 1).
1066125,0,"In memory of Joyce Morris, Kay's mum."
278727,0,Rung to congratulate 6 on becoming of pensionable age.
1098363,0,A Second Wednesday Group Quarter. First Major: 1. 1600th Quarter: 3.
1584670,0,First Treble Bob: 1
1584670,1,"First Kent in a QP 3,6"
1584670,2,First Kent as Conductor
1051886,0,"In memory of Stewie, the worlds longest cat (4ft ½in) who died recently, aged 8, after a year long battle with cancer."
1121503,0,"In memory of Roger Bailey, whose Memorial Celebration was held on 19th February."
1049846,0,"Dedicated to the memory of Peter Manley, organist at the church for over 25 years, who died on 4th February"
437090,0,Most methods: 3
1061417,0,"1st Quarter Peal - 1 (after 33 years as a ringer) and 6. Rung to celebrate the birth of a first grandchild, Olivia Heather for Derek Bunting, Tower Captain of Brigg."
276871,0,First on a working bell: 3
413311,0,Circled the Tower to Peals - 1.
413311,1,50th Peal Together - 7 & 8.
413311,2,First Peal in the Method as Conductor.
413311,3,"Rung to Celebrate the Silver Wedding Anniversary of Barry and Rosina Baxter, Married on 20th February 1988."
1135080,0,A Mid-week Crisis Quarter
1070339,0,A Mid-week Crisis Quarter.
1055843,0,First in the method by all the band.
1110116,0,Rung as a special tribute to the life and achievements of Roger Bailey. Rowena Gay and Harold Dowler wish to be associated with the ringing of this peal.
1656775,0,"In memoriam John Fielding, VC (24th Regiment of Foot ""South Wales Borderers""), survivor of the Battle of Rorke's Drift, 1879, who is buried in St Michael's churchyard."
1656775,1,50th peal for the Guild: 2.
1656775,2,A birthday compliment to the conductor.
1095773,0,"Birthday compliment to Eleanor Parr, 22 today"
455395,0,First London S Royal: 2.
277127,0,First Yorkshire S Royal: 3.
1079514,0,For Hampreston quarter peal day
1080519,0,For Hampreston quarter peal day
1828005,0,"Rung to welcome the Revd Tonya Nixon as Priest in Charge of Mark, Huntspill and East Huntspill"
1089255,0,A Mid-week Crisis Quarter.
1056223,0,A Second Wednesday Group Quarter. First in method: 3 & 4.
1135785,0,First Superlative: 6
371563,0,Remembering Roger Bailey.
1114941,0,"First in the method: 2,3,7."
1114941,1,Birthday compliment to Katharine Salter who reaches a significant milestone on Sunday 24th February.
1140169,0,Birthday compliment to Sarah Whitby.
1113257,0,1st in the method: 4
1113257,1,1st on the tenor: 6
1113257,2,For Hampreston quarter peal day
1146949,0,"Rung in memory of Howard W. Egglestone, who taught Janet Clarke to ring and in memory of Gill Bland of Heckington, Lincs, who was a good friend of the conductor and who helped him progress with his Surprise Minor ringing. Both will be sadly missed by many."
1146949,1,"Most Surprise Minor methods Spliced in a Quarter Peal for: 2, 3, 4, 5, 6 and as conductor. Well done!"
1146949,2,Rung with the bells fully muffled for Lent.
1146949,3,(No. 195)
1083651,0,First in the method 3. £4
1079902,0,First in method for all
1073571,0,A Second Wednesday Group Quarter.
1893404,0,Rung by a Sonning Deanery band
1065324,0,1st Peal: 2 (aged 14)
1065324,1,For Suffolk Guild Peal Week and Alex's 17th birthday
1065324,2,50th Peal for Suffolk Guild: 5
276812,0,1500th peal - 4
1133799,0,75th together 2&4
1133799,1,"25th Cambridge S Minor, 4."
1100249,0,"First in method 2,3&6"
276771,0,50th peal: 8
276725,0,First of surprise 6.
1053231,0,First in the method: 2 and 3
1053231,1,For Hampreston quarter peal day
1089256,0,First minor (1). First minor inside (2). With compliments to Nicolaus Copernicus whose birthday it was yesterday.
1059619,0,"First of 8-Spliced:5,6."
1059619,1,Rung for LWASCR Challenge Month.
1121880,0,First as conductor for 15 years.
1121880,1,"Rung in memory of Rev. John Delight, former Rector of this parish and Archdeacon of Stoke."
1121880,2,75th peal in the tower.
1121880,3,Rung for LWASCR Peal Week.
276697,0,In memoriam Howard W. Egglestone.
1078953,0,"750th peal together 3,8."
1078953,1,"Rung in memory of Christopher T Brown, of Wareham, (28/10/1921 to 29/1/2013) who was elected to the Society in 1957."
276783,0,Congratulations to Roger and Kay Gane for their 29th Wedding Anniversary
1058662,0,In affectionate memory of Roger Bailey
1099894,0,25th Q. (5)
1099446,0,For absent friends and loved ones
1070084,0,"In affectionate memory of Roger Bailey, member of this Society for nearly 50 years,one time President and vice President, as well as teacher, supporter, friend, and irrepressible character.Rung prior to a memorial gathering attended by many friends from all parts of this country and beyond."
276879,0,Specially arranged and rung in memory of Roger Bailey immediately prior to his Memorial Celebration at the Conway Hall by members of the Middlesex 'Spanners' Team of whom Roger was a member. Roger was part of the team that restored these bells.
276689,0,1st QP on 8: 8. Rung as part of Mrs Bimson's belated birthday celebrations.
1048839,0,First blows in the method and first surprise inside: 2
1048839,1,"A thanksgiving for the lives of Roger Bailey and Howard Egglestone. The latter a former master of the Suffolk Guild, the current and two past masters ringing in this peal."
1048839,2,For Guild peal week.
371564,0,Specially arranged and rung in memory of Roger Bailey immediately prior to his Memorial Celebration at the Conway Hall.
1093726,0,"100th peal together 3,6."
1112176,0,2 -- 3125th peal.
277109,0,250th peal: 4.
404934,0,450th peal-1. Rung in memory of Howard W Egglestone
1144315,0,First inside - 4
1110384,0,First surprise major : 4
1131326,0,"Most methods: 2,3."
383087,0,First Quarter Inside - 2
383087,1,First Quarter - 6
1595528,0,A compliment to Linda Liggett on reaching yet another significant birthday (the clue is in the number of changes)! 10/60 - 4.
1090288,0,"Rung half muffled and dedicated to Peter Manley, organist at this church, whose funeral was today."
1099048,0,Remembering Roger Bailey and rung whilst the Memorial and Celebration of the Life and Times of Roger was taking place at Conway Hall in London
1079089,0,"1st blows in m. (2,3,6)"
1142644,0,First of 41 Minor:3.
1142644,1,For LWASCR Peal Week.
1075577,0,2 & 5: First in method
1130678,0,Rung as a Compliment to Alex and Millie Pearce on the birth of William Richard Petroc on 3 February 2013
1130678,1,First quarter for 5
1131752,0,"Especially arranged as a 5040 to Roger Bailey's 6-part, but this was lost in the 2nd part, and the above was rung 'open' in thanksgiving for the life of Raymond Cox (Uncle to Aimée Cox who learnt to ring here in 1998) whose funeral was held at New Romney Church this morning. The ringing at Burmarsh was performed while the private family service was taking place at Hawkinge crematorium. Also in thanksgiving for the life and great service to ringing of Roger Bailey."
1090658,0,In memory of Howard Egglestone.
1090658,1,Kath Baldwin wishes to be associated with this peal; she was unable to ring because she was unwell.
1101471,0,"850th peal together 4,6."
1101471,1,"Rung in memory of Howard Egglestone of Crediton, Devon, who would have enjoyed listening to this whilst holding a golf club in his hands. Rest in peace dear friend."
1105541,0,In gratitude for the life of Roger Bailey
371562,0,Rung in memory of Roger Bailey.
1112914,0,Believed to be the first time this composition has been rung.
276912,0,"In memory of Margaret Arthur, widow of Kenneth Arthur and ringer at this tower for 45 years, who died on 1st February 2013 aged 87 years. Rung following her funeral."
1123404,0,1st on Eight -8
1123404,1,Ist of grandsire Triples - 6
1134196,0,5. First quarter peal inside to plain bob minor.
1134196,1,"Rung to mark the retirement of Tom Freeston from being Eastern Branch president after six years, and also his retirement from being tower captain of Boston Stump for 41 years."
1090657,0,In memory of Roger Bailey.
1124066,0,First in method: 3.
1093337,0,5 and 6 -- First peal together since there recent Marriage.
1099051,0,Rung as a 90th birthday compliment to James Merry.
